timestamp,trial_num,trial_type,response
2025-04-04 10:46:28.024727,5,new,correct
2025-04-04 10:46:28.025745,5,new,correct
2025-04-04 10:46:28.026756,5,new,correct
2025-04-04 10:46:28.027773,5,new,correct
2025-04-04 10:46:28.028785,5,new,correct
2025-04-04 10:46:28.029866,5,new,correct
2025-04-04 10:46:28.030969,5,new,correct
2025-04-04 10:46:28.031988,5,new,correct
2025-04-04 10:46:28.033005,5,new,correct
2025-04-04 10:46:28.034025,5,new,correct
2025-04-04 10:46:28.035069,5,new,correct
2025-04-04 10:46:28.036110,5,new,correct
2025-04-04 10:46:28.037216,5,new,correct
2025-04-04 10:46:28.038245,5,new,correct
2025-04-04 10:46:28.039285,5,new,correct
2025-04-04 10:46:28.040318,5,new,correct
2025-04-04 10:46:28.041342,5,new,correct
2025-04-04 10:46:28.042386,5,new,correct
2025-04-04 10:46:28.043410,5,new,correct
2025-04-04 10:46:28.044432,5,new,correct
2025-04-04 10:46:28.045463,5,new,correct
2025-04-04 10:46:28.046491,5,new,correct
2025-04-04 10:46:28.047519,5,new,correct
2025-04-04 10:46:28.048545,5,new,correct
2025-04-04 10:46:28.049590,5,new,correct
2025-04-04 10:46:28.050612,5,new,correct
2025-04-04 10:46:28.051648,5,new,correct
2025-04-04 10:46:28.052671,5,new,correct
2025-04-04 10:46:28.053695,5,new,correct
2025-04-04 10:46:28.054721,5,new,correct
2025-04-04 10:46:28.055751,5,new,correct
2025-04-04 10:46:28.056782,5,new,correct
2025-04-04 10:46:28.057814,5,new,correct
2025-04-04 10:46:28.058885,5,new,correct
2025-04-04 10:46:28.059922,5,new,correct
2025-04-04 10:46:28.060965,5,new,correct
2025-04-04 10:46:28.061995,5,new,correct
2025-04-04 10:46:28.063038,5,new,correct
2025-04-04 10:46:28.064075,5,new,correct
2025-04-04 10:46:28.065104,5,new,correct
2025-04-04 10:46:28.066145,5,new,correct
2025-04-04 10:46:28.067179,5,new,correct
2025-04-04 10:46:28.068224,5,new,correct
2025-04-04 10:46:28.069260,5,new,correct
2025-04-04 10:46:28.070304,5,new,correct
2025-04-04 10:46:28.071335,5,new,correct
2025-04-04 10:46:28.072371,5,new,correct
2025-04-04 10:46:28.073403,5,new,correct
2025-04-04 10:46:28.074450,5,new,correct
2025-04-04 10:46:28.075499,5,new,correct
2025-04-04 10:46:28.076538,5,new,correct
2025-04-04 10:46:28.077582,5,new,correct
2025-04-04 10:46:28.078634,5,new,correct
2025-04-04 10:46:28.079713,5,new,correct
2025-04-04 10:46:28.080779,5,new,correct
2025-04-04 10:46:28.082001,5,new,correct
2025-04-04 10:46:28.083103,5,new,correct
2025-04-04 10:46:28.084183,5,new,correct
2025-04-04 10:46:28.085266,5,new,correct
2025-04-04 10:46:28.086352,5,new,correct
2025-04-04 10:46:28.087441,5,new,correct
2025-04-04 10:46:28.088514,5,new,correct
2025-04-04 10:46:28.089571,5,new,correct
2025-04-04 10:46:28.090688,5,new,correct
2025-04-04 10:46:28.091780,5,new,correct
2025-04-04 10:46:28.092866,5,new,correct
2025-04-04 10:46:28.093931,5,new,correct
2025-04-04 10:46:28.095042,5,new,correct
2025-04-04 10:46:28.096127,5,new,correct
2025-04-04 10:46:28.097337,5,new,correct
2025-04-04 10:46:28.098434,5,new,correct
2025-04-04 10:46:28.099543,5,new,correct
2025-04-04 10:46:28.100645,5,new,correct
2025-04-04 10:46:28.101749,5,new,correct
2025-04-04 10:46:28.102818,5,new,correct
2025-04-04 10:46:28.103968,5,new,correct
2025-04-04 10:46:28.105098,5,new,correct
2025-04-04 10:46:28.106201,5,new,correct
2025-04-04 10:46:28.107259,5,new,correct
2025-04-04 10:46:28.108388,5,new,correct
2025-04-04 10:46:28.109471,5,new,correct
2025-04-04 10:46:28.110560,5,new,correct
2025-04-04 10:46:28.111683,5,new,correct
2025-04-04 10:46:28.112859,5,new,correct
2025-04-04 10:46:28.114028,5,new,correct
2025-04-04 10:46:28.115135,5,new,correct
2025-04-04 10:46:28.116238,5,new,correct
2025-04-04 10:46:28.117341,5,new,correct
2025-04-04 10:46:28.118451,5,new,correct
2025-04-04 10:46:28.119549,5,new,correct
2025-04-04 10:46:28.120625,5,new,correct
2025-04-04 10:46:28.121723,5,new,correct
2025-04-04 10:46:28.122813,5,new,correct
2025-04-04 10:46:28.123895,5,new,correct
2025-04-04 10:46:28.124981,5,new,correct
2025-04-04 10:46:28.126066,5,new,correct
2025-04-04 10:46:28.127179,5,new,correct
2025-04-04 10:46:28.128259,5,new,correct
2025-04-04 10:46:28.129340,5,new,correct
2025-04-04 10:46:28.130587,5,new,correct
2025-04-04 10:46:28.131682,5,new,correct
2025-04-04 10:46:28.132777,5,new,correct
2025-04-04 10:46:28.133863,5,new,correct
2025-04-04 10:46:28.134969,5,new,correct
2025-04-04 10:46:28.136058,5,new,correct
2025-04-04 10:46:28.137154,5,new,correct
2025-04-04 10:46:28.138247,5,new,correct
2025-04-04 10:46:28.139330,5,new,correct
2025-04-04 10:46:28.140412,5,new,correct
2025-04-04 10:46:28.141496,5,new,correct
2025-04-04 10:46:28.142949,5,new,correct
2025-04-04 10:46:28.144096,5,new,correct
2025-04-04 10:46:28.145205,5,new,correct
2025-04-04 10:46:28.146470,5,new,correct
2025-04-04 10:46:28.147579,5,new,correct
2025-04-04 10:46:28.148669,5,new,correct
2025-04-04 10:46:28.149754,5,new,correct
2025-04-04 10:46:28.150843,5,new,correct
2025-04-04 10:46:28.151956,5,new,correct
2025-04-04 10:46:28.153070,5,new,correct
2025-04-04 10:46:28.154157,5,new,correct
2025-04-04 10:46:28.155242,5,new,correct
2025-04-04 10:46:28.156325,5,new,correct
2025-04-04 10:46:28.157419,5,new,correct
2025-04-04 10:46:28.158534,5,new,correct
2025-04-04 10:46:28.159627,5,new,correct
2025-04-04 10:46:28.160716,5,new,correct
2025-04-04 10:46:28.161815,5,new,correct
2025-04-04 10:46:28.163050,5,new,correct
2025-04-04 10:46:28.164169,5,new,correct
2025-04-04 10:46:28.165276,5,new,correct
2025-04-04 10:46:28.166375,5,new,correct
2025-04-04 10:46:28.167471,5,new,correct
2025-04-04 10:46:28.168584,5,new,correct
2025-04-04 10:46:28.169696,5,new,correct
2025-04-04 10:46:28.170794,5,new,correct
2025-04-04 10:46:28.171910,5,new,correct
2025-04-04 10:46:28.173014,5,new,correct
2025-04-04 10:46:28.174128,5,new,correct
2025-04-04 10:46:28.175234,5,new,correct
2025-04-04 10:46:28.176330,5,new,correct
2025-04-04 10:46:28.177431,5,new,correct
2025-04-04 10:46:28.178551,5,new,correct
2025-04-04 10:46:28.179684,5,new,correct
2025-04-04 10:46:28.180902,5,new,correct
2025-04-04 10:46:28.182025,5,new,correct
2025-04-04 10:46:28.183131,5,new,correct
2025-04-04 10:46:28.184233,5,new,correct
2025-04-04 10:46:28.185357,5,new,correct
2025-04-04 10:46:28.186478,5,new,correct
2025-04-04 10:46:28.187588,5,new,correct
2025-04-04 10:46:28.188696,5,new,correct
2025-04-04 10:46:28.189815,5,new,correct
2025-04-04 10:46:28.190950,5,new,correct
2025-04-04 10:46:28.192066,5,new,correct
2025-04-04 10:46:28.193177,5,new,correct
2025-04-04 10:46:28.194300,5,new,correct
2025-04-04 10:46:28.195426,5,new,correct
2025-04-04 10:46:28.196665,5,new,correct
2025-04-04 10:46:28.197809,5,new,correct
2025-04-04 10:46:28.198943,5,new,correct
2025-04-04 10:46:28.200064,5,new,correct
2025-04-04 10:46:28.201177,5,new,correct
2025-04-04 10:46:28.202304,5,new,correct
2025-04-04 10:46:28.203422,5,new,correct
2025-04-04 10:46:28.204535,5,new,correct
2025-04-04 10:46:28.205666,5,new,correct
2025-04-04 10:46:28.206791,5,new,correct
2025-04-04 10:46:28.207918,5,new,correct
2025-04-04 10:46:28.209044,5,new,correct
2025-04-04 10:46:28.210162,5,new,correct
2025-04-04 10:46:28.211286,5,new,correct
2025-04-04 10:46:28.212406,5,new,correct
2025-04-04 10:46:28.213528,5,new,correct
2025-04-04 10:46:28.214649,5,new,correct
2025-04-04 10:46:28.215953,5,new,correct
2025-04-04 10:46:28.217114,5,new,correct
2025-04-04 10:46:28.218244,5,new,correct
2025-04-04 10:46:28.219381,5,new,correct
2025-04-04 10:46:28.220505,5,new,correct
2025-04-04 10:46:28.221645,5,new,correct
2025-04-04 10:46:28.222775,5,new,correct
2025-04-04 10:46:28.223912,5,new,correct
2025-04-04 10:46:28.225046,5,new,correct
2025-04-04 10:46:28.226181,5,new,correct
2025-04-04 10:46:28.227319,5,new,correct
2025-04-04 10:46:28.228451,5,new,correct
2025-04-04 10:46:28.229592,5,new,correct
2025-04-04 10:46:28.230733,5,new,correct
2025-04-04 10:46:28.231870,5,new,correct
2025-04-04 10:46:28.233016,5,new,correct
2025-04-04 10:46:28.234155,5,new,correct
2025-04-04 10:46:28.235301,5,new,correct
2025-04-04 10:46:28.236465,5,new,correct
2025-04-04 10:46:28.237620,5,new,correct
2025-04-04 10:46:28.238756,5,new,correct
2025-04-04 10:46:28.239912,5,new,correct
2025-04-04 10:46:28.241116,5,new,correct
2025-04-04 10:46:28.242264,5,new,correct
2025-04-04 10:46:28.243424,5,new,correct
2025-04-04 10:46:28.244569,5,new,correct
2025-04-04 10:46:28.245732,5,new,correct
2025-04-04 10:46:28.246892,5,new,correct
2025-04-04 10:46:28.248047,5,new,correct
2025-04-04 10:46:28.249361,5,new,correct
2025-04-04 10:46:28.250532,5,new,correct
2025-04-04 10:46:28.251696,5,new,correct
2025-04-04 10:46:28.252855,5,new,correct
2025-04-04 10:46:28.254019,5,new,correct
2025-04-04 10:46:28.255160,5,new,correct
2025-04-04 10:46:28.256314,5,new,correct
2025-04-04 10:46:28.257469,5,new,correct
2025-04-04 10:46:28.258628,5,new,correct
2025-04-04 10:46:28.259792,5,new,correct
2025-04-04 10:46:28.260955,5,new,correct
2025-04-04 10:46:28.262119,5,new,correct
2025-04-04 10:46:28.263282,5,new,correct
2025-04-04 10:46:28.264434,5,new,correct
2025-04-04 10:46:28.265595,5,new,correct
2025-04-04 10:46:28.266754,5,new,correct
2025-04-04 10:46:28.267942,5,new,correct
2025-04-04 10:46:28.269105,5,new,correct
2025-04-04 10:46:28.270266,5,new,correct
2025-04-04 10:46:28.271420,5,new,correct
2025-04-04 10:46:28.272579,5,new,correct
2025-04-04 10:46:28.273743,5,new,correct
2025-04-04 10:46:28.274924,5,new,correct
2025-04-04 10:46:28.276104,5,new,correct
2025-04-04 10:46:28.277277,5,new,correct
2025-04-04 10:46:28.278568,5,new,correct
2025-04-04 10:46:28.279847,5,new,correct
2025-04-04 10:46:28.281217,5,new,correct
2025-04-04 10:46:28.282440,5,new,correct
2025-04-04 10:46:28.283629,5,new,correct
2025-04-04 10:46:28.284801,5,new,correct
2025-04-04 10:46:28.286012,5,new,correct
2025-04-04 10:46:28.287181,5,new,correct
2025-04-04 10:46:28.288341,5,new,correct
2025-04-04 10:46:28.289522,5,new,correct
2025-04-04 10:46:28.290687,5,new,correct
2025-04-04 10:46:28.291857,5,new,correct
2025-04-04 10:46:28.293052,5,new,correct
2025-04-04 10:46:28.294238,5,new,correct
2025-04-04 10:46:28.295406,5,new,correct
2025-04-04 10:46:28.296851,5,new,correct
2025-04-04 10:46:28.298109,5,new,correct
2025-04-04 10:46:28.299365,5,new,correct
2025-04-04 10:46:28.300634,5,new,correct
2025-04-04 10:46:28.302002,5,new,correct
2025-04-04 10:46:28.303585,5,new,correct
2025-04-04 10:46:28.305007,5,new,correct
2025-04-04 10:46:28.306215,5,new,correct
2025-04-04 10:46:28.307441,5,new,correct
2025-04-04 10:46:28.308714,5,new,correct
2025-04-04 10:46:28.310281,5,new,correct
2025-04-04 10:46:28.312165,5,new,correct
2025-04-04 10:46:28.313637,5,new,correct
2025-04-04 10:46:28.314903,5,new,correct
2025-04-04 10:46:28.316163,5,new,correct
2025-04-04 10:46:28.317434,5,new,correct
2025-04-04 10:46:28.318695,5,new,correct
2025-04-04 10:46:28.319966,5,new,correct
2025-04-04 10:46:28.321253,5,new,correct
2025-04-04 10:46:28.322537,5,new,correct
2025-04-04 10:46:28.323798,5,new,correct
2025-04-04 10:46:28.325061,5,new,correct
2025-04-04 10:46:28.326319,5,new,correct
2025-04-04 10:46:28.327566,5,new,correct
2025-04-04 10:46:28.328789,5,new,correct
2025-04-04 10:46:28.330019,5,new,correct
2025-04-04 10:46:28.331233,5,new,correct
2025-04-04 10:46:28.332447,5,new,correct
2025-04-04 10:46:28.333683,5,new,correct
2025-04-04 10:46:28.334923,5,new,correct
2025-04-04 10:46:28.336129,5,new,correct
2025-04-04 10:46:28.337361,5,new,correct
2025-04-04 10:46:28.338635,5,new,correct
2025-04-04 10:46:28.339858,5,new,correct
2025-04-04 10:46:28.341060,5,new,correct
2025-04-04 10:46:28.342256,5,new,correct
2025-04-04 10:46:28.343469,5,new,correct
2025-04-04 10:46:28.345048,5,new,correct
2025-04-04 10:46:28.346333,5,new,correct
2025-04-04 10:46:28.347532,5,new,correct
2025-04-04 10:46:28.348724,5,new,correct
2025-04-04 10:46:28.349977,5,new,correct
2025-04-04 10:46:28.351175,5,new,correct
2025-04-04 10:46:28.352364,5,new,correct
2025-04-04 10:46:28.353555,5,new,correct
2025-04-04 10:46:28.354752,5,new,correct
2025-04-04 10:46:28.355950,5,new,correct
2025-04-04 10:46:28.357151,5,new,correct
2025-04-04 10:46:28.358493,5,new,correct
2025-04-04 10:46:28.359740,5,new,correct
2025-04-04 10:46:28.360959,5,new,correct
2025-04-04 10:46:28.362162,5,new,correct
2025-04-04 10:46:28.363372,5,new,correct
2025-04-04 10:46:28.364645,5,new,correct
2025-04-04 10:46:28.365844,5,new,correct
2025-04-04 10:46:28.367049,5,new,correct
2025-04-04 10:46:28.368255,5,new,correct
2025-04-04 10:46:28.369464,5,new,correct
2025-04-04 10:46:28.370661,5,new,correct
2025-04-04 10:46:28.371937,5,new,correct
2025-04-04 10:46:28.373165,5,new,correct
2025-04-04 10:46:28.374455,5,new,correct
2025-04-04 10:46:28.375704,5,new,correct
2025-04-04 10:46:28.376939,5,new,correct
2025-04-04 10:46:28.378161,5,new,correct
2025-04-04 10:46:28.379375,5,new,correct
2025-04-04 10:46:28.380592,5,new,correct
2025-04-04 10:46:28.381814,5,new,correct
2025-04-04 10:46:28.383045,5,new,correct
2025-04-04 10:46:28.384265,5,new,correct
2025-04-04 10:46:28.385581,5,new,correct
2025-04-04 10:46:28.386818,5,new,correct
2025-04-04 10:46:28.388063,5,new,correct
2025-04-04 10:46:28.389339,5,new,correct
2025-04-04 10:46:28.390575,5,new,correct
2025-04-04 10:46:28.392261,5,new,correct
2025-04-04 10:46:28.394097,5,new,correct
2025-04-04 10:46:28.395870,5,new,correct
2025-04-04 10:46:28.397131,5,new,correct
2025-04-04 10:46:28.398372,5,new,correct
2025-04-04 10:46:28.399613,5,new,correct
2025-04-04 10:46:28.400857,5,new,correct
2025-04-04 10:46:28.402093,5,new,correct
2025-04-04 10:46:28.403321,5,new,correct
2025-04-04 10:46:28.404566,5,new,correct
2025-04-04 10:46:28.405806,5,new,correct
2025-04-04 10:46:28.407062,5,new,correct
2025-04-04 10:46:28.408301,5,new,correct
2025-04-04 10:46:28.409550,5,new,correct
2025-04-04 10:46:28.410777,5,new,correct
2025-04-04 10:46:28.412017,5,new,correct
2025-04-04 10:46:28.413244,5,new,correct
2025-04-04 10:46:28.414483,5,new,correct
2025-04-04 10:46:28.415712,5,new,correct
2025-04-04 10:46:28.416948,5,new,correct
2025-04-04 10:46:28.418184,5,new,correct
2025-04-04 10:46:28.419437,5,new,correct
2025-04-04 10:46:28.420665,5,new,correct
2025-04-04 10:46:28.421903,5,new,correct
2025-04-04 10:46:28.423167,5,new,correct
2025-04-04 10:46:28.424414,5,new,correct
2025-04-04 10:46:28.425646,5,new,correct
2025-04-04 10:46:28.426898,5,new,correct
2025-04-04 10:46:28.428137,5,new,correct
2025-04-04 10:46:28.429383,5,new,correct
2025-04-04 10:46:28.430624,5,new,correct
2025-04-04 10:46:28.431862,5,new,correct
2025-04-04 10:46:28.433110,5,new,correct
2025-04-04 10:46:28.434370,5,new,correct
2025-04-04 10:46:28.435626,5,new,correct
2025-04-04 10:46:28.436908,5,new,correct
2025-04-04 10:46:28.438183,5,new,correct
2025-04-04 10:46:28.439450,5,new,correct
2025-04-04 10:46:28.440706,5,new,correct
2025-04-04 10:46:28.441973,5,new,correct
2025-04-04 10:46:28.443232,5,new,correct
2025-04-04 10:46:28.444528,5,new,correct
2025-04-04 10:46:28.445808,5,new,correct
2025-04-04 10:46:28.447226,5,new,correct
2025-04-04 10:46:28.448499,5,new,correct
2025-04-04 10:46:28.449766,5,new,correct
2025-04-04 10:46:28.451061,5,new,correct
2025-04-04 10:46:28.452357,5,new,correct
2025-04-04 10:46:28.453631,5,new,correct
2025-04-04 10:46:28.454899,5,new,correct
2025-04-04 10:46:28.456165,5,new,correct
2025-04-04 10:46:28.457438,5,new,correct
2025-04-04 10:46:28.458741,5,new,correct
2025-04-04 10:46:28.460049,5,new,correct
2025-04-04 10:46:28.461325,5,new,correct
2025-04-04 10:46:28.462590,5,new,correct
2025-04-04 10:46:28.463874,5,new,correct
2025-04-04 10:46:28.465270,5,new,correct
2025-04-04 10:46:28.466529,5,new,correct
2025-04-04 10:46:28.467830,5,new,correct
2025-04-04 10:46:28.469177,5,new,correct
2025-04-04 10:46:28.470466,5,new,correct
2025-04-04 10:46:28.471754,5,new,correct
2025-04-04 10:46:28.473061,5,new,correct
2025-04-04 10:46:28.474371,5,new,correct
2025-04-04 10:46:28.475636,5,new,correct
2025-04-04 10:46:28.476969,5,new,correct
2025-04-04 10:46:28.478258,5,new,correct
2025-04-04 10:46:28.479530,5,new,correct
2025-04-04 10:46:28.480941,5,new,correct
2025-04-04 10:46:28.482218,5,new,correct
2025-04-04 10:46:28.483517,5,new,correct
2025-04-04 10:46:28.484853,5,new,correct
2025-04-04 10:46:28.486182,5,new,correct
