"speed","snr","snr_char","insert","freq_bins_smooth","mean_power_smooth_rel","sem_upper","sem_lower"
"32 ms",0,"0","6 inserts",0.191810344827586,0,0,0
"32 ms",0,"0","6 inserts",0.193965517241379,0,0,0
"32 ms",0,"0","6 inserts",0.196120689655172,0,0,0
"32 ms",0,"0","6 inserts",0.198275862068966,0,0,0
"32 ms",0,"0","6 inserts",0.200431034482759,0,0,0
"32 ms",0,"0","6 inserts",0.202586206896552,0,0,0
"32 ms",0,"0","6 inserts",0.204741379310345,0,0,0
"32 ms",0,"0","6 inserts",0.206896551724138,0,0,0
"32 ms",0,"0","6 inserts",0.209051724137931,0,0,0
"32 ms",0,"0","6 inserts",0.211206896551724,0,0,0
"32 ms",0,"0","6 inserts",0.213362068965517,0,0,0
"32 ms",0,"0","6 inserts",0.21551724137931,0,0,0
"32 ms",0,"0","6 inserts",0.217672413793103,0,0,0
"32 ms",0,"0","6 inserts",0.219827586206897,0,0,0
"32 ms",0,"0","6 inserts",0.22198275862069,0,0,0
"32 ms",0,"0","6 inserts",0.224137931034483,0,0,0
"32 ms",0,"0","6 inserts",0.226293103448276,0,0,0
"32 ms",0,"0","6 inserts",0.228448275862069,0,0,0
"32 ms",0,"0","6 inserts",0.230603448275862,0,0,0
"32 ms",0,"0","6 inserts",0.232758620689655,0,0,0
"32 ms",0,"0","6 inserts",0.234913793103448,0,0,0
"32 ms",0,"0","6 inserts",0.237068965517241,0,0,0
"32 ms",0,"0","6 inserts",0.239224137931034,0,0,0
"32 ms",0,"0","6 inserts",0.241379310344828,0,0,0
"32 ms",0,"0","6 inserts",0.243534482758621,0,0,0
"32 ms",0,"0","6 inserts",0.245689655172414,0,0,0
"32 ms",0,"0","6 inserts",0.247844827586207,0,0,0
"32 ms",0,"0","6 inserts",0.25,0,0,0
"32 ms",0,"0","6 inserts",0.252155172413793,0,0,0
"32 ms",0,"0","6 inserts",0.254310344827586,0,0,0
"32 ms",0,"0","6 inserts",0.256465517241379,0,0,0
"32 ms",0,"0","6 inserts",0.258620689655172,0,0,0
"32 ms",0,"0","6 inserts",0.260775862068966,0,0,0
"32 ms",0,"0","6 inserts",0.262931034482759,0,0,0
"32 ms",0,"0","6 inserts",0.265086206896552,0,0,0
"32 ms",0,"0","6 inserts",0.267241379310345,0,0,0
"32 ms",0,"0","6 inserts",0.269396551724138,0,0,0
"32 ms",0,"0","6 inserts",0.271551724137931,0,0,0
"32 ms",0,"0","6 inserts",0.273706896551724,0,0,0
"32 ms",0,"0","6 inserts",0.275862068965517,0,0,0
"32 ms",0.125,"1/8","6 inserts",0.0280172413793103,0.00565866161475229,0.0107554979495313,0.000561825279973223
"32 ms",0.125,"1/8","6 inserts",0.0301724137931034,0.00393330437024351,0.0090323852828959,-0.00116577654240887
"32 ms",0.125,"1/8","6 inserts",0.0323275862068966,0.00490779770099339,0.00971427726098263,0.000101318141004141
"32 ms",0.125,"1/8","6 inserts",0.0344827586206897,0.00465632526561334,0.00945906922407511,-0.00014641869284844
"32 ms",0.125,"1/8","6 inserts",0.0366379310344828,0.00284421503240529,0.00745205691182834,-0.00176362684701776
"32 ms",0.125,"1/8","6 inserts",0.0387931034482759,0.00346249370684564,0.00835835911601081,-0.00143337170231954
"32 ms",0.125,"1/8","6 inserts",0.040948275862069,0.00433046925457239,0.00960399501099522,-0.000943056501850434
"32 ms",0.125,"1/8","6 inserts",0.0431034482758621,0.00524724736817615,0.0109253737404245,-0.000430879004072226
"32 ms",0.125,"1/8","6 inserts",0.0452586206896552,0.00531522098265214,0.0113498540914954,-0.000719412126191172
"32 ms",0.125,"1/8","6 inserts",0.0474137931034483,0.00513774507531752,0.0108923657132008,-0.000616875562565818
"32 ms",0.125,"1/8","6 inserts",0.0495689655172414,0.00365076063048859,0.00922393407480787,-0.00192241281383069
"32 ms",0.125,"1/8","6 inserts",0.0517241379310345,0.000476010834501817,0.00570431798064194,-0.0047522963116383
"32 ms",0.125,"1/8","6 inserts",0.0538793103448276,0.00140665756385663,0.00646917911501502,-0.00365586398730176
"32 ms",0.125,"1/8","6 inserts",0.0560344827586207,0.00236538145166641,0.00732302476906671,-0.0025922618657339
"32 ms",0.125,"1/8","6 inserts",0.0581896551724138,-3.85045028687865e-05,0.00490687373888015,-0.00498388274461773
"32 ms",0.125,"1/8","6 inserts",0.0603448275862069,-0.000293720215121727,0.00489968987757999,-0.00548713030782344
"32 ms",0.125,"1/8","6 inserts",0.0625,-0.000474549147490774,0.00511037831096146,-0.00605947660594301
"32 ms",0.125,"1/8","6 inserts",0.0646551724137931,-8.471643001743e-05,0.00594195620014725,-0.00611138906018211
"32 ms",0.125,"1/8","6 inserts",0.0668103448275862,-3.27427117707592e-05,0.00619921747470047,-0.00626470289824199
"32 ms",0.125,"1/8","6 inserts",0.0689655172413793,0.000389187295539939,0.0061676660290736,-0.00538929143799372
"32 ms",0.125,"1/8","6 inserts",0.0711206896551724,7.21596899684214e-05,0.00540196911994746,-0.00525764974001061
"32 ms",0.125,"1/8","6 inserts",0.0732758620689655,-0.00127814194008595,0.00391929998851683,-0.00647558386868872
"32 ms",0.125,"1/8","6 inserts",0.0754310344827586,-0.0028495239969486,0.00337588265812559,-0.00907493065202278
"32 ms",0.125,"1/8","6 inserts",0.0775862068965517,-0.00257599881471977,0.00440054110027589,-0.00955253872971543
"32 ms",0.125,"1/8","6 inserts",0.0797413793103448,-0.00189345873581758,0.00500140635714069,-0.00878832382877585
"32 ms",0.125,"1/8","6 inserts",0.0818965517241379,-0.00286220709243216,0.0038458304235507,-0.00957024460841501
"32 ms",0.125,"1/8","6 inserts",0.084051724137931,-0.00395552273766088,0.00289551563223827,-0.01080656110756
"32 ms",0.125,"1/8","6 inserts",0.0862068965517241,-0.00347780993291287,0.00326291003611575,-0.0102185299019415
"32 ms",0.125,"1/8","6 inserts",0.0883620689655172,-0.0037207355951526,0.00297719759827687,-0.0104186687885821
"32 ms",0.125,"1/8","6 inserts",0.0905172413793103,-0.00330082144194464,0.00360085045902211,-0.0102024933429114
"32 ms",0.125,"1/8","6 inserts",0.0926724137931034,-0.00240223765386767,0.00511967816437207,-0.0099241534721074
"32 ms",0.125,"1/8","6 inserts",0.0948275862068966,-0.0011800753787211,0.00621044404871725,-0.00857059480615945
"32 ms",0.125,"1/8","6 inserts",0.0969827586206897,0.000650218973886944,0.0079208672601978,-0.00662042931242391
"32 ms",0.125,"1/8","6 inserts",0.0991379310344828,0.000349369861557574,0.00770518663355999,-0.00700644691044484
"32 ms",0.125,"1/8","6 inserts",0.101293103448276,8.76079598037434e-05,0.00675298895232996,-0.00657777303272247
"32 ms",0.125,"1/8","6 inserts",0.103448275862069,-0.00109329075444494,0.00537239235763055,-0.00755897386652043
"32 ms",0.125,"1/8","6 inserts",0.105603448275862,0.000158272186197243,0.00643214942723252,-0.00611560505483803
"32 ms",0.125,"1/8","6 inserts",0.107758620689655,0.00155676941257072,0.00800932344385137,-0.00489578461870993
"32 ms",0.125,"1/8","6 inserts",0.109913793103448,0.00135456125725101,0.00819404416434945,-0.00548492164984744
"32 ms",0.125,"1/8","6 inserts",0.112068965517241,0.000370345026114778,0.00765829204388244,-0.00691760199165288
"32 ms",0.125,"1/8","6 inserts",0.114224137931034,-0.00197677413591312,0.00540226601031942,-0.00935581428214566
"32 ms",0.125,"1/8","6 inserts",0.116379310344828,-0.00297588924909064,0.00414049264366007,-0.0100922711418414
"32 ms",0.125,"1/8","6 inserts",0.118534482758621,-0.0029939965360875,0.00401863434489613,-0.0100066274170711
"32 ms",0.125,"1/8","6 inserts",0.120689655172414,-0.00324116064287713,0.00378812344242236,-0.0102704447281766
"32 ms",0.125,"1/8","6 inserts",0.122844827586207,-0.00243593211614469,0.00489605345818918,-0.00976791769047855
"32 ms",0.125,"1/8","6 inserts",0.125,-0.00142002930465365,0.0060762355312952,-0.00891629414060249
"32 ms",0.125,"1/8","6 inserts",0.127155172413793,-0.00368949533555869,0.00382995684535708,-0.0112089475164745
"32 ms",0.125,"1/8","6 inserts",0.129310344827586,-0.00415546816408841,0.00326637702232318,-0.0115773133505
"32 ms",0.125,"1/8","6 inserts",0.131465517241379,-0.00408673867433202,0.00311082664762146,-0.0112843039962855
"32 ms",0.125,"1/8","6 inserts",0.133620689655172,-0.00248709787261986,0.00465566650490423,-0.00962986225014395
"32 ms",0.125,"1/8","6 inserts",0.135775862068965,-0.00150339708216283,0.00554252244113787,-0.00854931660546353
"32 ms",0.125,"1/8","6 inserts",0.137931034482759,-0.00113696366393526,0.00598489602745689,-0.0082588233553274
"32 ms",0.125,"1/8","6 inserts",0.140086206896552,-0.000391057164642179,0.00693422838154657,-0.00771634271083093
"32 ms",0.125,"1/8","6 inserts",0.142241379310345,-0.00301509483196993,0.0048038862155369,-0.0108340758794768
"32 ms",0.125,"1/8","6 inserts",0.144396551724138,-0.0051182800272919,0.00316561470920794,-0.0134021747637917
"32 ms",0.125,"1/8","6 inserts",0.146551724137931,-0.00521973371364116,0.00309844786008535,-0.0135379152873677
"32 ms",0.125,"1/8","6 inserts",0.148706896551724,-0.00534270482153166,0.00274623032544205,-0.0134316399685054
"32 ms",0.125,"1/8","6 inserts",0.150862068965517,-0.00398384503644663,0.00389061610597716,-0.0118583061788704
"32 ms",0.125,"1/8","6 inserts",0.15301724137931,-0.00192398807984709,0.00608829868968588,-0.00993627484938006
"32 ms",0.125,"1/8","6 inserts",0.155172413793103,-0.00248697066381158,0.00567376300284618,-0.0106477043304693
"32 ms",0.125,"1/8","6 inserts",0.157327586206897,-0.00141125476683592,0.00696739130421434,-0.00978990083788618
"32 ms",0.125,"1/8","6 inserts",0.15948275862069,0.00125946032245157,0.00987803873014294,-0.00735911808523981
"32 ms",0.125,"1/8","6 inserts",0.161637931034483,0.00201989249327125,0.0114873355234103,-0.00744755053686781
"32 ms",0.125,"1/8","6 inserts",0.163793103448276,0.00386295507340448,0.0138841189587593,-0.00615820881195032
"32 ms",0.125,"1/8","6 inserts",0.165948275862069,0.00501089966934888,0.0151172017372476,-0.00509540239854983
"32 ms",0.125,"1/8","6 inserts",0.168103448275862,0.00335969090682001,0.0127372241652721,-0.00601784235163203
"32 ms",0.125,"1/8","6 inserts",0.170258620689655,0.00146188211067028,0.010780373845056,-0.00785660962371547
"32 ms",0.125,"1/8","6 inserts",0.172413793103448,-0.000772300552891406,0.00863547374597858,-0.0101800748517614
"32 ms",0.125,"1/8","6 inserts",0.174568965517241,-0.00159708594394353,0.00732677910915313,-0.0105209509970402
"32 ms",0.125,"1/8","6 inserts",0.176724137931034,-0.00173342656335538,0.00677415160502213,-0.0102410047317329
"32 ms",0.125,"1/8","6 inserts",0.178879310344828,-0.00392577245790846,0.0041266497277863,-0.0119781946436032
"32 ms",0.125,"1/8","6 inserts",0.181034482758621,-0.00408967971507016,0.00368332339040154,-0.0118626828205419
"32 ms",0.125,"1/8","6 inserts",0.183189655172414,-0.00494556587008102,0.00283866321451358,-0.0127297949546756
"32 ms",0.125,"1/8","6 inserts",0.185344827586207,-0.00589509868605868,0.002127184221173,-0.0139173815932904
"32 ms",0.125,"1/8","6 inserts",0.1875,-0.00630118552137825,0.00200685236791668,-0.0146092234106732
"32 ms",0.125,"1/8","6 inserts",0.189655172413793,-0.0087930132403735,-0.000280826110830874,-0.0173052003699161
"32 ms",0.125,"1/8","6 inserts",0.191810344827586,-0.00940084297924272,-0.000893415783713566,-0.0179082701747719
"32 ms",0.125,"1/8","6 inserts",0.193965517241379,-0.00779080095612087,0.00050643180189599,-0.0160880337141377
"32 ms",0.125,"1/8","6 inserts",0.196120689655172,-0.00950736261139226,-0.00160926816152628,-0.0174054570612582
"32 ms",0.125,"1/8","6 inserts",0.198275862068966,-0.011270445439605,-0.00394501815383531,-0.0185958727253746
"32 ms",0.125,"1/8","6 inserts",0.200431034482759,-0.0119040507563979,-0.00492742535814947,-0.0188806761546463
"32 ms",0.125,"1/8","6 inserts",0.202586206896552,-0.0137219292693766,-0.00679752449747985,-0.0206463340412733
"32 ms",0.125,"1/8","6 inserts",0.204741379310345,-0.0144556361226508,-0.00780860339355132,-0.0211026688517502
"32 ms",0.125,"1/8","6 inserts",0.206896551724138,-0.0129928643809962,-0.0066055978258176,-0.0193801309361748
"32 ms",0.125,"1/8","6 inserts",0.209051724137931,-0.0117548682429809,-0.00501298583818791,-0.0184967506477739
"32 ms",0.125,"1/8","6 inserts",0.211206896551724,-0.0113808363115237,-0.00396859284489404,-0.0187930797781534
"32 ms",0.125,"1/8","6 inserts",0.213362068965517,-0.0130030828383326,-0.00547079983088585,-0.0205353658457793
"32 ms",0.125,"1/8","6 inserts",0.21551724137931,-0.0125386661321352,-0.00509460853967158,-0.0199827237245989
"32 ms",0.125,"1/8","6 inserts",0.217672413793103,-0.013167539348816,-0.00594337206596991,-0.0203917066316621
"32 ms",0.125,"1/8","6 inserts",0.219827586206897,-0.0154664445428063,-0.00819976855528038,-0.0227331205303323
"32 ms",0.125,"1/8","6 inserts",0.22198275862069,-0.0144708505950932,-0.00672548929751249,-0.0222162118926738
"32 ms",0.125,"1/8","6 inserts",0.224137931034483,-0.0132514893228029,-0.00557644052205665,-0.0209265381235492
"32 ms",0.125,"1/8","6 inserts",0.226293103448276,-0.00937528635833033,-0.00177470817893044,-0.0169758645377302
"32 ms",0.125,"1/8","6 inserts",0.228448275862069,-0.00658206902550426,0.00103048160583518,-0.0141946196568437
"32 ms",0.125,"1/8","6 inserts",0.230603448275862,-0.0055590612747675,0.00197772752542133,-0.0130958500749563
"32 ms",0.125,"1/8","6 inserts",0.232758620689655,-0.00654171861376783,0.0010637855136694,-0.0141472227412051
"32 ms",0.125,"1/8","6 inserts",0.234913793103448,-0.00772441617468607,-0.000379569210686351,-0.0150692631386858
"32 ms",0.125,"1/8","6 inserts",0.237068965517241,-0.00790344166295973,-0.000875836561389248,-0.0149310467645302
"32 ms",0.125,"1/8","6 inserts",0.239224137931034,-0.00646717193450886,0.000548428307365058,-0.0134827721763828
"32 ms",0.125,"1/8","6 inserts",0.241379310344828,-0.00685866811102206,0.000391307420011388,-0.0141086436420555
"32 ms",0.125,"1/8","6 inserts",0.243534482758621,-0.00717991066788778,-0.000204495018551086,-0.0141553263172245
"32 ms",0.125,"1/8","6 inserts",0.245689655172414,-0.00534315329097981,0.0017601051279372,-0.0124464117098968
"32 ms",0.125,"1/8","6 inserts",0.247844827586207,-0.00494563451307331,0.00246150270598288,-0.0123527717321295
"32 ms",0.125,"1/8","6 inserts",0.25,-0.00545719021045538,0.00171346269696975,-0.0126278431178805
"32 ms",0.125,"1/8","6 inserts",0.252155172413793,-0.00515840906011758,0.00185145643637839,-0.0121682745566135
"32 ms",0.125,"1/8","6 inserts",0.254310344827586,-0.00494129733365693,0.00190164499510915,-0.011784239662423
"32 ms",0.125,"1/8","6 inserts",0.256465517241379,-0.00638588774853203,0.000317309674094831,-0.0130890851711589
"32 ms",0.125,"1/8","6 inserts",0.258620689655172,-0.0067524751444485,8.69786655910178e-05,-0.013591928954488
"32 ms",0.125,"1/8","6 inserts",0.260775862068966,-0.00598498747543078,0.00038659553699751,-0.0123565704878591
"32 ms",0.125,"1/8","6 inserts",0.262931034482759,-0.0044222902974313,0.00215304581938329,-0.0109976264142459
"32 ms",0.125,"1/8","6 inserts",0.265086206896552,-0.00521268093582803,0.00185785572839689,-0.0122832176000529
"32 ms",0.125,"1/8","6 inserts",0.267241379310345,-0.00469446872858315,0.00277110635373917,-0.0121600438109055
"32 ms",0.125,"1/8","6 inserts",0.269396551724138,-0.00339864105359469,0.00373458587249256,-0.0105318679796819
"32 ms",0.125,"1/8","6 inserts",0.271551724137931,-0.00419298668477517,0.00241641130503325,-0.0108023846745836
"32 ms",0.125,"1/8","6 inserts",0.273706896551724,-0.00300518140539356,0.0038406519288478,-0.00985101473963492
"32 ms",0.125,"1/8","6 inserts",0.275862068965517,-0.00230902486434121,0.00433930742850082,-0.00895735715718324
"32 ms",0.25,"1/4","6 inserts",0.0280172413793103,0.0084021769493273,0.0183792327055264,-0.00157487880687181
"32 ms",0.25,"1/4","6 inserts",0.0301724137931034,0.00561529513872887,0.0156255913472119,-0.00439500106975413
"32 ms",0.25,"1/4","6 inserts",0.0323275862068966,0.00816037577096839,0.0176312519150034,-0.00131050037306663
"32 ms",0.25,"1/4","6 inserts",0.0344827586206897,0.00763086853738762,0.0171858869249366,-0.00192414985016139
"32 ms",0.25,"1/4","6 inserts",0.0366379310344828,0.00380905621089616,0.0130148483382806,-0.00539673591648831
"32 ms",0.25,"1/4","6 inserts",0.0387931034482759,0.00548707186426485,0.0153570196055304,-0.00438287587700068
"32 ms",0.25,"1/4","6 inserts",0.040948275862069,0.00763051109332461,0.0183693084086656,-0.00310828622201637
"32 ms",0.25,"1/4","6 inserts",0.0431034482758621,0.00970229976869714,0.0212417688605699,-0.00183716932317565
"32 ms",0.25,"1/4","6 inserts",0.0452586206896552,0.0101697501755723,0.0223716098275086,-0.00203210947636394
"32 ms",0.25,"1/4","6 inserts",0.0474137931034483,0.00995063117608747,0.0215822413594833,-0.00168097900730839
"32 ms",0.25,"1/4","6 inserts",0.0495689655172414,0.00748911354268627,0.0186440698468818,-0.00366584276150923
"32 ms",0.25,"1/4","6 inserts",0.0517241379310345,0.00138885551299815,0.0118797668424465,-0.00910205581645015
"32 ms",0.25,"1/4","6 inserts",0.0538793103448276,0.00363395469733839,0.0139127016500267,-0.00664479225534991
"32 ms",0.25,"1/4","6 inserts",0.0560344827586207,0.00594737835990469,0.0160705130972389,-0.00417575637742954
"32 ms",0.25,"1/4","6 inserts",0.0581896551724138,0.00140952501638021,0.0114852716020313,-0.0086662215692709
"32 ms",0.25,"1/4","6 inserts",0.0603448275862069,0.0014392469482581,0.0121771103010597,-0.00929861640454349
"32 ms",0.25,"1/4","6 inserts",0.0625,0.00121403466360568,0.0127490763776363,-0.0103210070504249
"32 ms",0.25,"1/4","6 inserts",0.0646551724137931,0.00224818700868546,0.0146766384919124,-0.0101802644745415
"32 ms",0.25,"1/4","6 inserts",0.0668103448275862,0.00284137847356625,0.0155500375633721,-0.00986728061623959
"32 ms",0.25,"1/4","6 inserts",0.0689655172413793,0.00405086075922352,0.0156088573779215,-0.00750713585947445
"32 ms",0.25,"1/4","6 inserts",0.0711206896551724,0.00353520693847159,0.0141260869833045,-0.00705567310636128
"32 ms",0.25,"1/4","6 inserts",0.0732758620689655,0.00131461698135076,0.011589103051474,-0.00895986908877244
"32 ms",0.25,"1/4","6 inserts",0.0754310344827586,-0.00141203635728749,0.0108873418386269,-0.0137114145532019
"32 ms",0.25,"1/4","6 inserts",0.0775862068965517,-0.000877029756516764,0.0131062233256391,-0.0148602828386726
"32 ms",0.25,"1/4","6 inserts",0.0797413793103448,0.000396859996682417,0.014307621404626,-0.0135139014112612
"32 ms",0.25,"1/4","6 inserts",0.0818965517241379,-0.00127257919186013,0.0120538497011936,-0.0145990080849139
"32 ms",0.25,"1/4","6 inserts",0.084051724137931,-0.00368075555777102,0.00975390570749471,-0.0171154168230368
"32 ms",0.25,"1/4","6 inserts",0.0862068965517241,-0.00269902734407528,0.0106023109382098,-0.0160003656263604
"32 ms",0.25,"1/4","6 inserts",0.0883620689655172,-0.00298386394167768,0.0103216250350544,-0.0162893529184098
"32 ms",0.25,"1/4","6 inserts",0.0905172413793103,-0.00207710816300364,0.0115868848439441,-0.0157411011699514
"32 ms",0.25,"1/4","6 inserts",0.0926724137931034,-0.000339881563441422,0.014579651512173,-0.0152594146390558
"32 ms",0.25,"1/4","6 inserts",0.0948275862068966,0.00146928073705429,0.0160321314565937,-0.0130935699824851
"32 ms",0.25,"1/4","6 inserts",0.0969827586206897,0.00517888266277793,0.0194020779418945,-0.00904431261633865
"32 ms",0.25,"1/4","6 inserts",0.0991379310344828,0.00467126610043395,0.019038665733683,-0.00969613353281511
"32 ms",0.25,"1/4","6 inserts",0.101293103448276,0.00438162255676781,0.0173148244182466,-0.00855157930471103
"32 ms",0.25,"1/4","6 inserts",0.103448275862069,0.00175901831702619,0.0143197005044952,-0.0108016638704428
"32 ms",0.25,"1/4","6 inserts",0.105603448275862,0.00345235744490627,0.0158513454039049,-0.00894663051409238
"32 ms",0.25,"1/4","6 inserts",0.107758620689655,0.00589395003047287,0.0188300523632247,-0.00704215230227894
"32 ms",0.25,"1/4","6 inserts",0.109913793103448,0.00522997653543603,0.0190251483553687,-0.00856519528449668
"32 ms",0.25,"1/4","6 inserts",0.112068965517241,0.00310606571751169,0.0177462364710987,-0.0115341050360753
"32 ms",0.25,"1/4","6 inserts",0.114224137931034,-0.00183943780994468,0.012844124967486,-0.0165230005873754
"32 ms",0.25,"1/4","6 inserts",0.116379310344828,-0.00425449686611913,0.00998494083347891,-0.0184939345657172
"32 ms",0.25,"1/4","6 inserts",0.118534482758621,-0.00432799785901251,0.00964638872670711,-0.0183023844447321
"32 ms",0.25,"1/4","6 inserts",0.120689655172414,-0.00488673788004201,0.00903977887444839,-0.0188132546345324
"32 ms",0.25,"1/4","6 inserts",0.122844827586207,-0.00350796416617322,0.0110926391540495,-0.018108567486396
"32 ms",0.25,"1/4","6 inserts",0.125,-0.00145400660991016,0.0134953936607127,-0.016403406880533
"32 ms",0.25,"1/4","6 inserts",0.127155172413793,-0.00597484629147898,0.00897189503360481,-0.0209215876165628
"32 ms",0.25,"1/4","6 inserts",0.129310344827586,-0.00708642519813283,0.00762317447595486,-0.0217960248722205
"32 ms",0.25,"1/4","6 inserts",0.131465517241379,-0.00688479001155822,0.00744676474809258,-0.021216344771209
"32 ms",0.25,"1/4","6 inserts",0.133620689655172,-0.00309129779337771,0.0111998791947864,-0.0173824747815418
"32 ms",0.25,"1/4","6 inserts",0.135775862068965,-0.000563773696655938,0.0134533935882883,-0.0145809409816002
"32 ms",0.25,"1/4","6 inserts",0.137931034482759,0.000503794260907228,0.0146244743151392,-0.0136168857933247
"32 ms",0.25,"1/4","6 inserts",0.140086206896552,0.00190234580096175,0.0164148194657144,-0.0126101278637909
"32 ms",0.25,"1/4","6 inserts",0.142241379310345,-0.00331352735539482,0.0120115836175221,-0.0186386383283117
"32 ms",0.25,"1/4","6 inserts",0.144396551724138,-0.00688635594834106,0.00919098299746487,-0.022963694894147
"32 ms",0.25,"1/4","6 inserts",0.146551724137931,-0.00661244384835728,0.00959897229314981,-0.0228238599898644
"32 ms",0.25,"1/4","6 inserts",0.148706896551724,-0.00615024354318862,0.00976822246604791,-0.0220687095524251
"32 ms",0.25,"1/4","6 inserts",0.150862068965517,-0.0028461943713353,0.0127619364846383,-0.0184543252273089
"32 ms",0.25,"1/4","6 inserts",0.15301724137931,0.00166717903631787,0.0176158392441772,-0.0142814811715415
"32 ms",0.25,"1/4","6 inserts",0.155172413793103,0.00215721266093548,0.0186617409290245,-0.0143473156071536
"32 ms",0.25,"1/4","6 inserts",0.157327586206897,0.00554252554566978,0.022915091966822,-0.0118300408754824
"32 ms",0.25,"1/4","6 inserts",0.15948275862069,0.0110500888200218,0.0292530222644365,-0.00715284462439296
"32 ms",0.25,"1/4","6 inserts",0.161637931034483,0.0131804209373279,0.0334226486366726,-0.0070618067620168
"32 ms",0.25,"1/4","6 inserts",0.163793103448276,0.0176962640313581,0.0390512545315647,-0.00365872646884843
"32 ms",0.25,"1/4","6 inserts",0.165948275862069,0.0200488117080971,0.0414530153628742,-0.00135539194667991
"32 ms",0.25,"1/4","6 inserts",0.168103448275862,0.0156027347602395,0.0351572174327176,-0.00395174791223858
"32 ms",0.25,"1/4","6 inserts",0.170258620689655,0.0116486467526279,0.0308065545904675,-0.00750926108521167
"32 ms",0.25,"1/4","6 inserts",0.172413793103448,0.00683511924522593,0.025962413815666,-0.0122921753252142
"32 ms",0.25,"1/4","6 inserts",0.174568965517241,0.00508279518699451,0.0232215587410695,-0.0130559683670805
"32 ms",0.25,"1/4","6 inserts",0.176724137931034,0.00391582707337916,0.021273869833249,-0.0134422156864906
"32 ms",0.25,"1/4","6 inserts",0.178879310344828,-0.00159793873588038,0.0147877063357578,-0.0179835838075185
"32 ms",0.25,"1/4","6 inserts",0.181034482758621,-0.00218124517101914,0.013651089701547,-0.0180135800435852
"32 ms",0.25,"1/4","6 inserts",0.183189655172414,-0.00386286578666201,0.0117164309683802,-0.0194421625417042
"32 ms",0.25,"1/4","6 inserts",0.185344827586207,-0.00592421221357781,0.00986521868503575,-0.0217136431121914
"32 ms",0.25,"1/4","6 inserts",0.1875,-0.00696042837829357,0.00936927986587842,-0.0232901366224656
"32 ms",0.25,"1/4","6 inserts",0.189655172413793,-0.0120063221157922,0.00468000362354616,-0.0286926478551306
"32 ms",0.25,"1/4","6 inserts",0.191810344827586,-0.0132653288981404,0.00330285072254617,-0.0298335085188269
"32 ms",0.25,"1/4","6 inserts",0.193965517241379,-0.0100219980326319,0.00603050319736018,-0.0260744992626241
"32 ms",0.25,"1/4","6 inserts",0.196120689655172,-0.0138484931144126,0.00153149881527556,-0.0292284850441008
"32 ms",0.25,"1/4","6 inserts",0.198275862068966,-0.0182938851520818,-0.00398783026488606,-0.0325999400392776
"32 ms",0.25,"1/4","6 inserts",0.200431034482759,-0.0203158451944023,-0.00667062854201034,-0.0339610618467943
"32 ms",0.25,"1/4","6 inserts",0.202586206896552,-0.0241644746227567,-0.0105046874052042,-0.0378242618403093
"32 ms",0.25,"1/4","6 inserts",0.204741379310345,-0.0260036875463154,-0.0129251487232038,-0.039082226369427
"32 ms",0.25,"1/4","6 inserts",0.206896551724138,-0.024117659892634,-0.0116443314127545,-0.0365909883725135
"32 ms",0.25,"1/4","6 inserts",0.209051724137931,-0.0220267762763461,-0.00883865836081255,-0.0352148941918797
"32 ms",0.25,"1/4","6 inserts",0.211206896551724,-0.0212487580759096,-0.00674867198009264,-0.0357488441717265
"32 ms",0.25,"1/4","6 inserts",0.213362068965517,-0.0247500696365435,-0.0099740484168277,-0.0395260908562592
"32 ms",0.25,"1/4","6 inserts",0.21551724137931,-0.0240796317122653,-0.00943219466244163,-0.0387270687620889
"32 ms",0.25,"1/4","6 inserts",0.217672413793103,-0.0253612389421905,-0.0111603783872464,-0.0395620994971345
"32 ms",0.25,"1/4","6 inserts",0.219827586206897,-0.0302056977432024,-0.0159796087627588,-0.044431786723646
"32 ms",0.25,"1/4","6 inserts",0.22198275862069,-0.0280302584158941,-0.0128196757567249,-0.0432408410750634
"32 ms",0.25,"1/4","6 inserts",0.224137931034483,-0.0249452039666021,-0.00972763869908962,-0.0401627692341147
"32 ms",0.25,"1/4","6 inserts",0.226293103448276,-0.0165263475626124,-0.00128110180663689,-0.0317715933185879
"32 ms",0.25,"1/4","6 inserts",0.228448275862069,-0.0104925667736389,0.00480859455410976,-0.0257937281013876
"32 ms",0.25,"1/4","6 inserts",0.230603448275862,-0.00833217949795893,0.00683827209133883,-0.0235026310872567
"32 ms",0.25,"1/4","6 inserts",0.232758620689655,-0.0104527107479181,0.00486407429933922,-0.0257694957951754
"32 ms",0.25,"1/4","6 inserts",0.234913793103448,-0.0130218099373082,0.00186588708019309,-0.0279095069548095
"32 ms",0.25,"1/4","6 inserts",0.237068965517241,-0.0136792669515661,0.000603687765193643,-0.0279622216683258
"32 ms",0.25,"1/4","6 inserts",0.239224137931034,-0.0111477586522545,0.00316747140994583,-0.0254629887144548
"32 ms",0.25,"1/4","6 inserts",0.241379310344828,-0.0116585533853439,0.00323415244859163,-0.0265512592192795
"32 ms",0.25,"1/4","6 inserts",0.243534482758621,-0.0124165200280955,0.00172726633744706,-0.026560306393638
"32 ms",0.25,"1/4","6 inserts",0.245689655172414,-0.00857052863324982,0.00572180053314797,-0.0228628577996476
"32 ms",0.25,"1/4","6 inserts",0.247844827586207,-0.00701251683730991,0.00786674212420404,-0.0218917757988239
